row_id,order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,country,city,state,postal_code,region,product_id,category,sub_category,product_name,sales,quantity,discount,profit,sales_value_tier,order_month,order_year
1886,CA-2016-147578,2016-04-22,2016-04-26,Second Class,PG-18895,Paul Gonzalez,Consumer,United States,San Francisco,California,94122,West,FUR-FU-10001889,FURNITURE,Furnishings,Ultra Door Pull Handle,31.56,3,0.0,10.41,Low,4,2016
1901,CA-2016-140543,2016-06-29,2016-07-03,Second Class,Co-12640,Corey-Lock,Consumer,United States,Florence,South Carolina,29501,South,OFF-ST-10000563,OFFICE SUPPLIES,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus,191.88,6,0.0,19.19,Medium,6,2016
1907,US-2016-150567,2016-05-17,2016-05-21,Standard Class,RP-19855,Roy Phan,Corporate,United States,Apopka,Florida,32712,South,OFF-BI-10001757,OFFICE SUPPLIES,Binders,Pressboard Hanging Data Binders for Unburst Sheets,2.95,2,0.7,-2.16,Low,5,2016
1908,US-2016-150567,2016-05-17,2016-05-21,Standard Class,RP-19855,Roy Phan,Corporate,United States,Apopka,Florida,32712,South,OFF-BI-10000069,OFFICE SUPPLIES,Binders,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",27.02,6,0.7,-21.61,Low,5,2016
1911,CA-2016-105963,2016-11-15,2016-11-22,Standard Class,SC-20770,Stewart Carmichael,Corporate,United States,Los Angeles,California,90008,West,TEC-AC-10003832,TECHNOLOGY,Accessories,Imation�16GB Mini TravelDrive USB 2.0�Flash Drive,99.39,3,0.0,40.75,Low,11,2016
1923,CA-2016-156685,2016-07-08,2016-07-10,Second Class,SC-20230,Scot Coram,Corporate,United States,Arlington,Texas,76017,Central,TEC-PH-10004345,TECHNOLOGY,Phones,Cisco SPA 502G IP Phone,863.64,9,0.2,107.96,High,7,2016
1924,CA-2016-156685,2016-07-08,2016-07-10,Second Class,SC-20230,Scot Coram,Corporate,United States,Arlington,Texas,76017,Central,OFF-AR-10000588,OFFICE SUPPLIES,Art,Newell 345,47.62,3,0.2,3.57,Low,7,2016
1927,US-2016-139710,2016-06-09,2016-06-15,Standard Class,GM-14680,Greg Matthias,Consumer,United States,Los Angeles,California,90045,West,TEC-PH-10001198,TECHNOLOGY,Phones,Avaya 4621SW VoIP phone,177.48,3,0.2,19.97,Medium,6,2016
1932,CA-2016-152121,2016-11-27,2016-11-29,Second Class,CC-12670,Craig Carreira,Consumer,United States,Scottsdale,Arizona,85254,West,TEC-PH-10002483,TECHNOLOGY,Phones,Motorola Moto X,271.99,1,0.2,23.8,Medium,11,2016
1938,CA-2016-112109,2016-07-08,2016-07-12,Standard Class,JE-15715,Joe Elijah,Consumer,United States,Broomfield,Colorado,80020,West,OFF-BI-10002082,OFFICE SUPPLIES,Binders,GBC Twin Loop Wire Binding Elements,19.97,2,0.7,-13.31,Low,7,2016
1939,CA-2016-112109,2016-07-08,2016-07-12,Standard Class,JE-15715,Joe Elijah,Consumer,United States,Broomfield,Colorado,80020,West,OFF-ST-10001505,OFFICE SUPPLIES,Storage,"\"Perma STOR-ALL Hanging File Box, 13 1/8\"\"W x 12 1/4\"\"D x 10 1/2\"\"H\"",33.49,7,0.2,-1.26,Low,7,2016
1940,CA-2016-112109,2016-07-08,2016-07-12,Standard Class,JE-15715,Joe Elijah,Consumer,United States,Broomfield,Colorado,80020,West,OFF-BI-10001634,OFFICE SUPPLIES,Binders,Wilson Jones Active Use Binders,8.74,4,0.7,-6.12,Low,7,2016
1941,CA-2016-112109,2016-07-08,2016-07-12,Standard Class,JE-15715,Joe Elijah,Consumer,United States,Broomfield,Colorado,80020,West,FUR-CH-10004287,FURNITURE,Chairs,SAFCO Arco Folding Chair,662.88,3,0.2,74.57,High,7,2016
1945,CA-2016-108581,2016-06-20,2016-06-26,Standard Class,EA-14035,Erin Ashbrook,Corporate,United States,Carrollton,Texas,75007,Central,TEC-AC-10001109,TECHNOLOGY,Accessories,Logitech Trackman Marble Mouse,95.97,4,0.2,26.39,Low,6,2016
1946,CA-2016-108581,2016-06-20,2016-06-26,Standard Class,EA-14035,Erin Ashbrook,Corporate,United States,Carrollton,Texas,75007,Central,OFF-PA-10000809,OFFICE SUPPLIES,Paper,Xerox 206,10.37,2,0.2,3.63,Low,6,2016
1980,CA-2016-112669,2016-04-14,2016-04-14,Same Day,KT-16465,Kean Takahito,Consumer,United States,Glendale,Arizona,85301,West,FUR-CH-10004086,FURNITURE,Chairs,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,933.54,4,0.2,105.02,High,4,2016
1981,CA-2016-112669,2016-04-14,2016-04-14,Same Day,KT-16465,Kean Takahito,Consumer,United States,Glendale,Arizona,85301,West,OFF-ST-10001228,OFFICE SUPPLIES,Storage,"Fellowes Personal Hanging Folder Files, Navy",42.98,4,0.2,4.3,Low,4,2016
1987,CA-2016-147417,2016-07-25,2016-07-27,First Class,CB-12415,Christy Brittain,Consumer,United States,Columbus,Ohio,43229,East,TEC-CO-10001449,TECHNOLOGY,Copiers,Hewlett Packard LaserJet 3310 Copier,1439.98,4,0.4,192.0,High,7,2016
2014,CA-2016-145905,2016-09-18,2016-09-23,Standard Class,AM-10705,Anne McFarland,Consumer,United States,Auburn,Alabama,36830,South,FUR-CH-10001854,FURNITURE,Chairs,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,350.98,1,0.0,84.24,Medium,9,2016
2015,CA-2016-145905,2016-09-18,2016-09-23,Standard Class,AM-10705,Anne McFarland,Consumer,United States,Auburn,Alabama,36830,South,OFF-PA-10000533,OFFICE SUPPLIES,Paper,Southworth Parchment Paper & Envelopes,13.08,2,0.0,6.02,Low,9,2016
2016,CA-2016-145905,2016-09-18,2016-09-23,Standard Class,AM-10705,Anne McFarland,Consumer,United States,Auburn,Alabama,36830,South,OFF-ST-10003716,OFFICE SUPPLIES,Storage,Tennsco Double-Tier Lockers,900.08,4,0.0,117.01,High,9,2016
2021,CA-2016-168354,2016-09-19,2016-09-21,First Class,RH-19510,Rick Huthwaite,Home Office,United States,Providence,Rhode Island,2908,East,OFF-ST-10001490,OFFICE SUPPLIES,Storage,"Hot File 7-Pocket, Floor Stand",1606.23,9,0.0,481.87,High,9,2016
2023,CA-2016-168354,2016-09-19,2016-09-21,First Class,RH-19510,Rick Huthwaite,Home Office,United States,Providence,Rhode Island,2908,East,OFF-BI-10004826,OFFICE SUPPLIES,Binders,JM Magazine Binder,49.53,3,0.0,23.77,Low,9,2016
2024,CA-2016-168354,2016-09-19,2016-09-21,First Class,RH-19510,Rick Huthwaite,Home Office,United States,Providence,Rhode Island,2908,East,FUR-CH-10004675,FURNITURE,Chairs,"Lifetime Advantage Folding Chairs, 4/Carton",872.32,4,0.0,244.25,High,9,2016
2027,CA-2016-113516,2016-09-08,2016-09-10,Second Class,VM-21685,Valerie Mitchum,Home Office,United States,Lancaster,California,93534,West,OFF-BI-10002225,OFFICE SUPPLIES,Binders,"\"Square Ring Data Binders, Rigid 75 Pt. Covers, 11\"\" x 14-7/8\"\"\"",33.02,2,0.2,11.56,Low,9,2016
2028,CA-2016-113516,2016-09-08,2016-09-10,Second Class,VM-21685,Valerie Mitchum,Home Office,United States,Lancaster,California,93534,West,OFF-BI-10001989,OFFICE SUPPLIES,Binders,Premium Transparent Presentation Covers by GBC,67.14,4,0.2,23.5,Low,9,2016
2033,CA-2016-128923,2016-12-09,2016-12-13,Standard Class,GB-14530,George Bell,Corporate,United States,Fort Worth,Texas,76106,Central,OFF-PA-10002250,OFFICE SUPPLIES,Paper,Things To Do Today Pad,9.39,2,0.2,3.29,Low,12,2016
2034,CA-2016-128923,2016-12-09,2016-12-13,Standard Class,GB-14530,George Bell,Corporate,United States,Fort Worth,Texas,76106,Central,OFF-AR-10000475,OFFICE SUPPLIES,Art,"Hunt BOSTON Vista Battery-Operated Pencil Sharpener, Black",9.33,1,0.2,0.82,Low,12,2016
2046,CA-2016-131835,2016-07-17,2016-07-21,Standard Class,MC-17590,Matt Collister,Corporate,United States,Perth Amboy,New Jersey,8861,East,OFF-AP-10004487,OFFICE SUPPLIES,Appliances,Kensington 4 Outlet MasterPiece Compact Power Control Center,162.64,2,0.0,45.54,Medium,7,2016
2047,CA-2016-131835,2016-07-17,2016-07-21,Standard Class,MC-17590,Matt Collister,Corporate,United States,Perth Amboy,New Jersey,8861,East,TEC-PH-10001760,TECHNOLOGY,Phones,Bose SoundLink Bluetooth Speaker,597.0,3,0.0,280.59,High,7,2016
2048,CA-2016-131835,2016-07-17,2016-07-21,Standard Class,MC-17590,Matt Collister,Corporate,United States,Perth Amboy,New Jersey,8861,East,OFF-PA-10004071,OFFICE SUPPLIES,Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",55.48,1,0.0,26.63,Low,7,2016
2055,CA-2016-136434,2016-12-01,2016-12-07,Standard Class,RD-19480,Rick Duston,Consumer,United States,Richmond,Indiana,47374,Central,FUR-FU-10001196,FURNITURE,Furnishings,DAX Cubicle Frames - 8x10,17.31,3,0.0,5.19,Low,12,2016
2071,CA-2016-146521,2016-07-21,2016-07-23,Second Class,CC-12610,Corey Catlett,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-BI-10000301,OFFICE SUPPLIES,Binders,GBC Instant Report Kit,1.94,1,0.7,-1.29,Low,7,2016
2073,CA-2016-129693,2016-11-26,2016-12-02,Standard Class,TC-20980,Tamara Chand,Corporate,United States,Seattle,Washington,98105,West,OFF-BI-10002954,OFFICE SUPPLIES,Binders,Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,7.31,2,0.2,2.56,Low,11,2016
2085,CA-2016-140501,2016-06-23,2016-06-28,Standard Class,IM-15070,Irene Maddox,Consumer,United States,New York City,New York,10009,East,OFF-LA-10003510,OFFICE SUPPLIES,Labels,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",122.12,4,0.0,56.18,Low,6,2016
2086,CA-2016-140501,2016-06-23,2016-06-28,Standard Class,IM-15070,Irene Maddox,Consumer,United States,New York City,New York,10009,East,OFF-LA-10000248,OFFICE SUPPLIES,Labels,Avery 52,18.45,5,0.0,8.67,Low,6,2016
2087,CA-2016-140501,2016-06-23,2016-06-28,Standard Class,IM-15070,Irene Maddox,Consumer,United States,New York City,New York,10009,East,OFF-ST-10000060,OFFICE SUPPLIES,Storage,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,324.9,5,0.0,38.99,Medium,6,2016
2088,CA-2016-140501,2016-06-23,2016-06-28,Standard Class,IM-15070,Irene Maddox,Consumer,United States,New York City,New York,10009,East,OFF-PA-10003129,OFFICE SUPPLIES,Paper,Tops White Computer Printout Paper,146.73,3,0.0,68.96,Low,6,2016
2089,CA-2016-140501,2016-06-23,2016-06-28,Standard Class,IM-15070,Irene Maddox,Consumer,United States,New York City,New York,10009,East,OFF-FA-10004076,OFFICE SUPPLIES,Fasteners,Translucent Push Pins by OIC,3.96,2,0.0,1.47,Low,6,2016
2096,US-2016-146570,2016-05-15,2016-05-20,Standard Class,SN-20710,Steve Nguyen,Home Office,United States,Jackson,Mississippi,39212,South,OFF-BI-10001718,OFFICE SUPPLIES,Binders,GBC DocuBind P50 Personal Binding Machine,511.84,8,0.0,240.56,High,5,2016
2097,US-2016-146570,2016-05-15,2016-05-20,Standard Class,SN-20710,Steve Nguyen,Home Office,United States,Jackson,Mississippi,39212,South,OFF-AR-10004602,OFFICE SUPPLIES,Art,Boston KS Multi-Size Manual Pencil Sharpener,91.96,4,0.0,25.75,Low,5,2016
2098,US-2016-146570,2016-05-15,2016-05-20,Standard Class,SN-20710,Steve Nguyen,Home Office,United States,Jackson,Mississippi,39212,South,OFF-AR-10003856,OFFICE SUPPLIES,Art,Newell 344,8.34,3,0.0,2.17,Low,5,2016
2143,CA-2016-155481,2016-09-01,2016-09-05,Standard Class,DK-13225,Dean Katz,Corporate,United States,Philadelphia,Pennsylvania,19140,East,OFF-PA-10004675,OFFICE SUPPLIES,Paper,"\"Telephone Message Books with Fax/Mobile Section, 5 1/2\"\" x 3 3/16\"\"\"",30.48,6,0.2,9.91,Low,9,2016
2144,CA-2016-155481,2016-09-01,2016-09-05,Standard Class,DK-13225,Dean Katz,Corporate,United States,Philadelphia,Pennsylvania,19140,East,TEC-PH-10002293,TECHNOLOGY,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,23.99,2,0.4,-4.8,Low,9,2016
2145,CA-2016-155481,2016-09-01,2016-09-05,Standard Class,DK-13225,Dean Katz,Corporate,United States,Philadelphia,Pennsylvania,19140,East,OFF-FA-10002780,OFFICE SUPPLIES,Fasteners,Staples,16.69,7,0.2,5.42,Low,9,2016
2146,US-2016-152051,2016-06-25,2016-06-29,Standard Class,TS-21160,Theresa Swint,Corporate,United States,York,Pennsylvania,17403,East,FUR-CH-10002965,FURNITURE,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",422.06,3,0.3,-18.09,Medium,6,2016
2147,US-2016-152051,2016-06-25,2016-06-29,Standard Class,TS-21160,Theresa Swint,Corporate,United States,York,Pennsylvania,17403,East,OFF-BI-10004781,OFFICE SUPPLIES,Binders,GBC Wire Binding Strips,38.09,4,0.7,-27.93,Low,6,2016
2148,US-2016-152051,2016-06-25,2016-06-29,Standard Class,TS-21160,Theresa Swint,Corporate,United States,York,Pennsylvania,17403,East,OFF-ST-10001713,OFFICE SUPPLIES,Storage,"Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black",254.35,6,0.2,-50.87,Medium,6,2016
2154,CA-2016-117282,2016-07-14,2016-07-18,Standard Class,DR-12880,Dan Reichenbach,Corporate,United States,New York City,New York,10009,East,OFF-BI-10004094,OFFICE SUPPLIES,Binders,GBC Standard Plastic Binding Systems Combs,14.16,2,0.2,5.13,Low,7,2016
2155,US-2016-120460,2016-04-30,2016-05-05,Standard Class,BF-11170,Ben Ferrer,Home Office,United States,Dallas,Texas,75081,Central,FUR-FU-10004973,FURNITURE,Furnishings,Flat Face Poster Frame,22.61,3,0.6,-10.17,Low,4,2016
2156,CA-2016-111115,2016-07-25,2016-07-27,Second Class,LB-16735,Larry Blacks,Consumer,United States,Los Angeles,California,90032,West,OFF-FA-10000624,OFFICE SUPPLIES,Fasteners,OIC Binder Clips,21.48,6,0.0,10.74,Low,7,2016
2160,CA-2016-159737,2016-09-03,2016-09-09,Standard Class,CS-11950,Carlos Soltero,Consumer,United States,Chicago,Illinois,60610,Central,OFF-BI-10004236,OFFICE SUPPLIES,Binders,"XtraLife ClearVue Slant-D Ring Binder, White, 3\"\"",8.81,3,0.8,-14.97,Low,9,2016
2162,CA-2016-101938,2016-01-07,2016-01-12,Standard Class,DW-13480,Dianna Wilson,Home Office,United States,Oakland,California,94601,West,OFF-AR-10003696,OFFICE SUPPLIES,Art,Panasonic KP-350BK Electric Pencil Sharpener with Auto Stop,34.58,1,0.0,10.03,Low,1,2016
2164,CA-2016-154018,2016-10-13,2016-10-19,Standard Class,HA-14920,Helen Andreada,Consumer,United States,Laredo,Texas,78041,Central,TEC-AC-10002402,TECHNOLOGY,Accessories,Razer Kraken PRO Over Ear PC and Music Headset,191.98,3,0.2,24.0,Medium,10,2016
2165,CA-2016-154018,2016-10-13,2016-10-19,Standard Class,HA-14920,Helen Andreada,Consumer,United States,Laredo,Texas,78041,Central,OFF-PA-10000551,OFFICE SUPPLIES,Paper,Array Memo Cubes,8.29,2,0.2,3.0,Low,10,2016
2166,CA-2016-154018,2016-10-13,2016-10-19,Standard Class,HA-14920,Helen Andreada,Consumer,United States,Laredo,Texas,78041,Central,FUR-FU-10003394,FURNITURE,Furnishings,"Tenex \"The Solids\" Textured Chair Mats",139.92,5,0.6,-150.41,Low,10,2016
2167,CA-2016-154018,2016-10-13,2016-10-19,Standard Class,HA-14920,Helen Andreada,Consumer,United States,Laredo,Texas,78041,Central,OFF-AR-10002067,OFFICE SUPPLIES,Art,Newell 334,15.87,1,0.2,1.19,Low,10,2016
2168,CA-2016-154018,2016-10-13,2016-10-19,Standard Class,HA-14920,Helen Andreada,Consumer,United States,Laredo,Texas,78041,Central,OFF-BI-10004140,OFFICE SUPPLIES,Binders,Avery Non-Stick Binders,6.29,7,0.8,-11.0,Low,10,2016
2174,CA-2016-112025,2016-07-30,2016-08-04,Standard Class,LS-16975,Lindsay Shagiari,Home Office,United States,Houston,Texas,77070,Central,OFF-BI-10002353,OFFICE SUPPLIES,Binders,GBC VeloBind Cover Sets,9.26,3,0.8,-13.9,Low,7,2016
2176,CA-2016-125738,2016-10-15,2016-10-21,Standard Class,PB-18805,Patrick Bzostek,Home Office,United States,Salt Lake City,Utah,84106,West,OFF-PA-10000740,OFFICE SUPPLIES,Paper,Xerox 1982,45.68,2,0.0,21.01,Low,10,2016
2177,CA-2016-125738,2016-10-15,2016-10-21,Standard Class,PB-18805,Patrick Bzostek,Home Office,United States,Salt Lake City,Utah,84106,West,OFF-PA-10003001,OFFICE SUPPLIES,Paper,Xerox 1986,60.12,9,0.0,28.86,Low,10,2016
2178,CA-2016-125738,2016-10-15,2016-10-21,Standard Class,PB-18805,Patrick Bzostek,Home Office,United States,Salt Lake City,Utah,84106,West,OFF-BI-10001628,OFFICE SUPPLIES,Binders,"\"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6\"\" Capacity\"",41.72,5,0.2,13.04,Low,10,2016
2181,CA-2016-128818,2016-05-07,2016-05-11,Standard Class,CJ-12010,Caroline Jumper,Consumer,United States,New York City,New York,10009,East,OFF-LA-10003923,OFFICE SUPPLIES,Labels,Alphabetical Labels for Top Tab Filing,44.4,3,0.0,22.2,Low,5,2016
2182,CA-2016-128818,2016-05-07,2016-05-11,Standard Class,CJ-12010,Caroline Jumper,Consumer,United States,New York City,New York,10009,East,FUR-CH-10002084,FURNITURE,Chairs,Hon Mobius Operator's Chair,442.76,4,0.1,59.04,Medium,5,2016
2183,CA-2016-128818,2016-05-07,2016-05-11,Standard Class,CJ-12010,Caroline Jumper,Consumer,United States,New York City,New York,10009,East,TEC-MA-10000488,TECHNOLOGY,Machines,Bady BDG101FRU Card Printer,3999.95,5,0.0,1159.99,High,5,2016
2184,CA-2016-128818,2016-05-07,2016-05-11,Standard Class,CJ-12010,Caroline Jumper,Consumer,United States,New York City,New York,10009,East,TEC-AC-10001767,TECHNOLOGY,Accessories,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,199.95,5,0.0,21.99,Medium,5,2016
2185,CA-2016-128818,2016-05-07,2016-05-11,Standard Class,CJ-12010,Caroline Jumper,Consumer,United States,New York City,New York,10009,East,FUR-FU-10001940,FURNITURE,Furnishings,Staple-based wall hangings,63.68,8,0.0,28.02,Low,5,2016
2187,CA-2016-101378,2016-07-14,2016-07-14,Same Day,RH-19600,Rob Haberlin,Consumer,United States,Huntsville,Alabama,35810,South,TEC-AC-10002345,TECHNOLOGY,Accessories,HP Standard 104 key PS/2 Keyboard,29.0,2,0.0,7.25,Low,7,2016
2191,CA-2016-118913,2016-06-25,2016-06-29,Standard Class,AS-10240,Alan Shonely,Consumer,United States,Los Angeles,California,90049,West,OFF-AP-10000692,OFFICE SUPPLIES,Appliances,Fellowes Mighty 8 Compact Surge Protector,60.81,3,0.0,17.03,Low,6,2016
2192,CA-2016-128412,2016-12-10,2016-12-17,Standard Class,AP-10915,Arthur Prichep,Consumer,United States,Seattle,Washington,98105,West,OFF-BI-10001718,OFFICE SUPPLIES,Binders,GBC DocuBind P50 Personal Binding Machine,153.55,3,0.2,51.82,Medium,12,2016
2193,CA-2016-128412,2016-12-10,2016-12-17,Standard Class,AP-10915,Arthur Prichep,Consumer,United States,Seattle,Washington,98105,West,OFF-AP-10002082,OFFICE SUPPLIES,Appliances,Holmes HEPA Air Purifier,65.34,3,0.0,22.87,Low,12,2016
2194,CA-2016-128412,2016-12-10,2016-12-17,Standard Class,AP-10915,Arthur Prichep,Consumer,United States,Seattle,Washington,98105,West,OFF-PA-10001125,OFFICE SUPPLIES,Paper,Xerox 1988,123.92,4,0.0,55.76,Low,12,2016
2195,CA-2016-128412,2016-12-10,2016-12-17,Standard Class,AP-10915,Arthur Prichep,Consumer,United States,Seattle,Washington,98105,West,OFF-AP-10000252,OFFICE SUPPLIES,Appliances,Harmony HEPA Quiet Air Purifiers,35.1,3,0.0,12.29,Low,12,2016
2196,CA-2016-128412,2016-12-10,2016-12-17,Standard Class,AP-10915,Arthur Prichep,Consumer,United States,Seattle,Washington,98105,West,TEC-AC-10003038,TECHNOLOGY,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,44.75,5,0.0,8.5,Low,12,2016
2197,CA-2016-136483,2016-12-01,2016-12-06,Standard Class,AG-10390,Allen Goldenen,Consumer,United States,Knoxville,Tennessee,37918,South,OFF-AR-10000940,OFFICE SUPPLIES,Art,Newell 343,4.7,2,0.2,0.41,Low,12,2016
2206,CA-2016-164350,2016-09-10,2016-09-12,Second Class,CG-12040,Catherine Glotzbach,Home Office,United States,Bristol,Tennessee,37620,South,OFF-AR-10000538,OFFICE SUPPLIES,Art,"Boston Model 1800 Electric Pencil Sharpener, Gray",67.56,3,0.2,8.45,Low,9,2016
2212,CA-2016-162313,2016-11-27,2016-11-30,First Class,VB-21745,Victoria Brennan,Corporate,United States,Lincoln Park,Michigan,48146,Central,OFF-AP-10003842,OFFICE SUPPLIES,Appliances,Euro-Pro Shark Turbo Vacuum,167.29,6,0.1,29.74,Medium,11,2016
2226,CA-2016-106383,2016-03-19,2016-03-21,Second Class,BT-11440,Bobby Trafton,Consumer,United States,Littleton,Colorado,80122,West,FUR-BO-10002202,FURNITURE,Bookcases,"Atlantic Metals Mobile 2-Shelf Bookcases, Custom Colors",72.29,1,0.7,-98.8,Low,3,2016
2229,CA-2016-139157,2016-10-01,2016-10-05,Standard Class,GM-14680,Greg Matthias,Consumer,United States,New York City,New York,10024,East,FUR-TA-10003238,FURNITURE,Tables,"Chromcraft Bull-Nose Wood 48\" x 96\" Rectangular Conference Tables",330.59,1,0.4,-115.71,Medium,10,2016
2238,CA-2016-122322,2016-07-15,2016-07-21,Standard Class,RH-19510,Rick Huthwaite,Home Office,United States,Provo,Utah,84604,West,OFF-SU-10000952,OFFICE SUPPLIES,Supplies,Fiskars Home & Office Scissors,44.4,5,0.0,12.43,Low,7,2016
2240,CA-2016-146633,2016-11-15,2016-11-17,Second Class,TG-21310,Toby Gnade,Consumer,United States,Los Angeles,California,90049,West,OFF-BI-10003527,OFFICE SUPPLIES,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,1016.79,1,0.2,381.3,High,11,2016
2241,CA-2016-146633,2016-11-15,2016-11-17,Second Class,TG-21310,Toby Gnade,Consumer,United States,Los Angeles,California,90049,West,OFF-BI-10002982,OFFICE SUPPLIES,Binders,Avery Self-Adhesive Photo Pockets for Polaroid Photos,38.14,7,0.2,13.35,Low,11,2016
2242,US-2016-126893,2016-11-26,2016-12-01,Standard Class,CT-11995,Carol Triggs,Consumer,United States,Philadelphia,Pennsylvania,19134,East,TEC-PH-10004165,TECHNOLOGY,Phones,Mitel MiVoice 5330e IP Phone,494.98,3,0.4,-115.5,Medium,11,2016
2253,CA-2016-117849,2016-04-15,2016-04-17,Second Class,JK-16120,Julie Kriz,Home Office,United States,San Diego,California,92105,West,OFF-PA-10004327,OFFICE SUPPLIES,Paper,Xerox 1911,143.7,3,0.0,68.98,Low,4,2016
2256,CA-2016-164091,2016-09-17,2016-09-22,Standard Class,LA-16780,Laura Armstrong,Corporate,United States,Bangor,Maine,4401,East,TEC-PH-10001944,TECHNOLOGY,Phones,Wi-Ex zBoost YX540 Cellular Phone Signal Booster,437.85,3,0.0,131.36,Medium,9,2016
2257,CA-2016-164091,2016-09-17,2016-09-22,Standard Class,LA-16780,Laura Armstrong,Corporate,United States,Bangor,Maine,4401,East,FUR-FU-10004952,FURNITURE,Furnishings,"C-Line Cubicle Keepers Polyproplyene Holder w/Velcro Back, 8-1/2x11, 25/Bx",109.48,2,0.0,33.94,Low,9,2016
2264,CA-2016-131065,2016-11-14,2016-11-16,Second Class,AA-10375,Allen Armold,Consumer,United States,Atlanta,Georgia,30318,South,TEC-AC-10004145,TECHNOLOGY,Accessories,Logitech diNovo Edge Keyboard,499.98,2,0.0,115.0,Medium,11,2016
2265,CA-2016-131065,2016-11-14,2016-11-16,Second Class,AA-10375,Allen Armold,Consumer,United States,Atlanta,Georgia,30318,South,OFF-PA-10002479,OFFICE SUPPLIES,Paper,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),5.28,1,0.0,2.38,Low,11,2016
2266,CA-2016-131065,2016-11-14,2016-11-16,Second Class,AA-10375,Allen Armold,Consumer,United States,Atlanta,Georgia,30318,South,OFF-BI-10004970,OFFICE SUPPLIES,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1\"\"",8.26,2,0.0,3.88,Low,11,2016
2283,CA-2016-132143,2016-09-03,2016-09-05,First Class,FM-14215,Filia McAdams,Corporate,United States,Middletown,Connecticut,6457,East,OFF-PA-10002713,OFFICE SUPPLIES,Paper,"Adams Phone Message Book, 200 Message Capacity, 8 1/16? x 11?",48.16,7,0.0,22.15,Low,9,2016
2286,CA-2016-112676,2016-05-05,2016-05-08,First Class,PJ-18835,Patrick Jones,Corporate,United States,Murfreesboro,Tennessee,37130,South,OFF-PA-10003971,OFFICE SUPPLIES,Paper,Xerox 1965,14.35,3,0.2,5.2,Low,5,2016
2303,CA-2016-106558,2016-01-17,2016-01-21,Standard Class,DL-13495,Dionis Lloyd,Corporate,United States,Columbus,Georgia,31907,South,TEC-AC-10001142,TECHNOLOGY,Accessories,First Data FD10 PIN Pad,316.0,4,0.0,31.6,Medium,1,2016
2306,CA-2016-115574,2016-12-23,2016-12-24,First Class,BP-11185,Ben Peterman,Corporate,United States,Chicago,Illinois,60623,Central,FUR-BO-10003441,FURNITURE,Bookcases,"Bush Westfield Collection Bookcases, Fully Assembled",141.37,2,0.3,-14.14,Low,12,2016
2331,CA-2016-155187,2016-09-24,2016-09-26,Second Class,LA-16780,Laura Armstrong,Corporate,United States,Los Angeles,California,90004,West,OFF-ST-10000642,OFFICE SUPPLIES,Storage,"Tennsco Lockers, Gray",41.96,2,0.0,2.94,Low,9,2016
2341,CA-2016-137736,2016-11-10,2016-11-15,Standard Class,DC-13285,Debra Catini,Consumer,United States,Warner Robins,Georgia,31088,South,OFF-AR-10004999,OFFICE SUPPLIES,Art,Newell 315,41.86,7,0.0,10.47,Low,11,2016
2345,CA-2016-119025,2016-02-22,2016-02-28,Standard Class,PV-18985,Paul Van Hugh,Home Office,United States,Milwaukee,Wisconsin,53209,Central,OFF-AP-10001205,OFFICE SUPPLIES,Appliances,Belkin 5 Outlet SurgeMaster Power Centers,490.32,9,0.0,137.29,Medium,2,2016
2346,CA-2016-159373,2016-03-13,2016-03-18,Standard Class,LT-17110,Liz Thompson,Consumer,United States,San Antonio,Texas,78207,Central,OFF-PA-10000659,OFFICE SUPPLIES,Paper,"TOPS Carbonless Receipt Book, Four 2-3/4 x 7-1/4 Money Receipts per Page",70.08,5,0.2,24.53,Low,3,2016
2347,CA-2016-159373,2016-03-13,2016-03-18,Standard Class,LT-17110,Liz Thompson,Consumer,United States,San Antonio,Texas,78207,Central,OFF-BI-10004141,OFFICE SUPPLIES,Binders,Insertable Tab Indexes For Data Binders,1.27,2,0.8,-2.16,Low,3,2016
