row_id,order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,country,city,state,postal_code,region,product_id,category,sub_category,product_name,sales,quantity,discount,profit,sales_value_tier,order_month,order_year
1120,CA-2015-142755,2015-09-04,2015-09-08,Standard Class,CS-12355,Christine Sundaresam,Consumer,United States,Roswell,Georgia,30076,South,OFF-PA-10000141,OFFICE SUPPLIES,Paper,"\"Ampad Evidence Wirebond Steno Books, 6\"\" x 9\"\"\"",4.36,2,0.0,2.05,Low,9,2015
1121,CA-2015-142755,2015-09-04,2015-09-08,Standard Class,CS-12355,Christine Sundaresam,Consumer,United States,Roswell,Georgia,30076,South,OFF-EN-10004459,OFFICE SUPPLIES,Envelopes,Security-Tint Envelopes,15.28,2,0.0,7.49,Low,9,2015
1128,CA-2015-105970,2015-03-02,2015-03-07,Standard Class,PA-19060,Pete Armstrong,Home Office,United States,Richmond,Indiana,47374,Central,OFF-AR-10003156,OFFICE SUPPLIES,Art,50 Colored Long Pencils,10.16,1,0.0,2.64,Low,3,2015
1129,CA-2015-105970,2015-03-02,2015-03-07,Standard Class,PA-19060,Pete Armstrong,Home Office,United States,Richmond,Indiana,47374,Central,OFF-EN-10001532,OFFICE SUPPLIES,Envelopes,Brown Kraft Recycled Envelopes,101.88,6,0.0,50.94,Low,3,2015
1147,CA-2015-112452,2015-04-04,2015-04-04,Same Day,NC-18340,Nat Carroll,Consumer,United States,Lansing,Michigan,48911,Central,OFF-AP-10003849,OFFICE SUPPLIES,Appliances,Hoover Shoulder Vac Commercial Portable Vacuum,644.08,2,0.1,107.35,High,4,2015
1148,CA-2015-112452,2015-04-04,2015-04-04,Same Day,NC-18340,Nat Carroll,Consumer,United States,Lansing,Michigan,48911,Central,OFF-FA-10000735,OFFICE SUPPLIES,Fasteners,Staples,5.84,2,0.0,2.63,Low,4,2015
1149,CA-2015-112452,2015-04-04,2015-04-04,Same Day,NC-18340,Nat Carroll,Consumer,United States,Lansing,Michigan,48911,Central,OFF-BI-10003350,OFFICE SUPPLIES,Binders,Acco Expandable Hanging Binders,12.76,2,0.0,5.87,Low,4,2015
1150,CA-2015-112452,2015-04-04,2015-04-04,Same Day,NC-18340,Nat Carroll,Consumer,United States,Lansing,Michigan,48911,Central,TEC-PH-10000307,TECHNOLOGY,Phones,Shocksock Galaxy S4 Armband,10.95,1,0.0,0.44,Low,4,2015
1151,CA-2015-112452,2015-04-04,2015-04-04,Same Day,NC-18340,Nat Carroll,Consumer,United States,Lansing,Michigan,48911,Central,TEC-CO-10004202,TECHNOLOGY,Copiers,Brother DCP1000 Digital 3 in 1 Multifunction Machine,599.98,2,0.0,209.99,High,4,2015
1152,CA-2015-113971,2015-05-08,2015-05-14,Standard Class,CB-12535,Claudia Bergmann,Corporate,United States,Cuyahoga Falls,Ohio,44221,East,FUR-FU-10001852,FURNITURE,Furnishings,"Eldon Regeneration Recycled Desk Accessories, Smoke",8.35,6,0.2,1.25,Low,5,2015
1167,CA-2015-125416,2015-11-02,2015-11-02,Same Day,KC-16540,Kelly Collister,Consumer,United States,Seattle,Washington,98115,West,TEC-AC-10001552,TECHNOLOGY,Accessories,Logitech K350 2.4Ghz Wireless Keyboard,447.93,9,0.0,49.27,Medium,11,2015
1174,US-2015-104430,2015-10-22,2015-10-26,Standard Class,LT-17110,Liz Thompson,Consumer,United States,Bloomington,Illinois,61701,Central,OFF-BI-10000301,OFFICE SUPPLIES,Binders,GBC Instant Report Kit,5.18,4,0.8,-7.76,Low,10,2015
1194,US-2015-130519,2015-09-15,2015-09-15,Same Day,NG-18355,Nat Gilpin,Corporate,United States,Coral Springs,Florida,33065,South,OFF-PA-10001937,OFFICE SUPPLIES,Paper,Xerox 21,15.55,3,0.2,5.44,Low,9,2015
1195,US-2015-130519,2015-09-15,2015-09-15,Same Day,NG-18355,Nat Gilpin,Corporate,United States,Coral Springs,Florida,33065,South,FUR-FU-10002268,FURNITURE,Furnishings,Ultra Door Push Plate,15.71,4,0.2,2.55,Low,9,2015
1196,US-2015-130519,2015-09-15,2015-09-15,Same Day,NG-18355,Nat Gilpin,Corporate,United States,Coral Springs,Florida,33065,South,OFF-ST-10001321,OFFICE SUPPLIES,Storage,"Decoflex Hanging Personal Folder File, Blue",24.67,2,0.2,2.16,Low,9,2015
1197,US-2015-130519,2015-09-15,2015-09-15,Same Day,NG-18355,Nat Gilpin,Corporate,United States,Coral Springs,Florida,33065,South,FUR-FU-10003394,FURNITURE,Furnishings,"Tenex \"The Solids\" Textured Chair Mats",55.97,1,0.2,-2.1,Low,9,2015
1232,CA-2015-132570,2015-10-31,2015-11-02,Second Class,KT-16480,Kean Thornton,Consumer,United States,Buffalo,New York,14215,East,OFF-AR-10000369,OFFICE SUPPLIES,Art,Design Ebony Sketching Pencil,2.78,2,0.0,0.72,Low,10,2015
1233,CA-2015-132570,2015-10-31,2015-11-02,Second Class,KT-16480,Kean Thornton,Consumer,United States,Buffalo,New York,14215,East,OFF-EN-10003055,OFFICE SUPPLIES,Envelopes,"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",79.96,2,0.0,35.98,Low,10,2015
1253,CA-2015-154956,2015-07-04,2015-07-09,Standard Class,IM-15070,Irene Maddox,Consumer,United States,Milwaukee,Wisconsin,53209,Central,TEC-PH-10004165,TECHNOLOGY,Phones,Mitel MiVoice 5330e IP Phone,1099.96,4,0.0,285.99,High,7,2015
1285,US-2015-149692,2015-12-06,2015-12-12,Standard Class,KW-16435,Katrina Willman,Consumer,United States,Austin,Texas,78745,Central,OFF-BI-10002813,OFFICE SUPPLIES,Binders,Avery Reinforcements for Hole-Punch Pages,2.77,7,0.8,-4.85,Low,12,2015
1287,CA-2015-124268,2015-07-04,2015-07-08,Standard Class,AD-10180,Alan Dominguez,Home Office,United States,New York City,New York,10035,East,OFF-AR-10004817,OFFICE SUPPLIES,Art,Colorific Watercolor Pencils,15.48,3,0.0,4.49,Low,7,2015
1293,CA-2015-101707,2015-08-27,2015-09-01,Standard Class,PF-19165,Philip Fox,Consumer,United States,San Diego,California,92105,West,OFF-SU-10001218,OFFICE SUPPLIES,Supplies,Fiskars Softgrip Scissors,32.94,3,0.0,9.22,Low,8,2015
1294,CA-2015-101707,2015-08-27,2015-09-01,Standard Class,PF-19165,Philip Fox,Consumer,United States,San Diego,California,92105,West,OFF-PA-10002968,OFFICE SUPPLIES,Paper,Xerox 1973,114.2,5,0.0,52.53,Low,8,2015
1295,CA-2015-101707,2015-08-27,2015-09-01,Standard Class,PF-19165,Philip Fox,Consumer,United States,San Diego,California,92105,West,OFF-LA-10000134,OFFICE SUPPLIES,Labels,Avery 511,3.08,1,0.0,1.48,Low,8,2015
1296,CA-2015-138898,2015-05-25,2015-05-29,Standard Class,JH-16180,Justin Hirsh,Consumer,United States,Pueblo,Colorado,81001,West,OFF-AP-10004487,OFFICE SUPPLIES,Appliances,Kensington 4 Outlet MasterPiece Compact Power Control Center,845.73,13,0.2,84.57,High,5,2015
1300,CA-2015-121391,2015-10-04,2015-10-07,First Class,AA-10315,Alex Avila,Consumer,United States,San Francisco,California,94109,West,OFF-ST-10001590,OFFICE SUPPLIES,Storage,"Tenex Personal Project File with Scoop Front Design, Black",26.96,2,0.0,7.01,Low,10,2015
1303,CA-2015-115847,2015-09-19,2015-09-24,Second Class,TC-21535,Tracy Collins,Home Office,United States,Arlington,Virginia,22204,South,FUR-BO-10003433,FURNITURE,Bookcases,Sauder Cornerstone Collection Library,61.96,2,0.0,4.34,Low,9,2015
1327,CA-2015-120439,2015-06-14,2015-06-18,Standard Class,AD-10180,Alan Dominguez,Home Office,United States,Philadelphia,Pennsylvania,19120,East,FUR-FU-10001867,FURNITURE,Furnishings,"Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry",51.07,6,0.2,5.11,Low,6,2015
1344,CA-2015-131758,2015-05-28,2015-06-01,Standard Class,KB-16315,Karl Braun,Consumer,United States,Freeport,New York,11520,East,OFF-AR-10000411,OFFICE SUPPLIES,Art,Boston 16701 Slimline Battery Pencil Sharpener,47.82,3,0.0,14.35,Low,5,2015
1345,CA-2015-131758,2015-05-28,2015-06-01,Standard Class,KB-16315,Karl Braun,Consumer,United States,Freeport,New York,11520,East,OFF-LA-10000262,OFFICE SUPPLIES,Labels,Avery 494,13.05,5,0.0,6.0,Low,5,2015
1370,US-2015-103471,2015-12-24,2015-12-28,Standard Class,JR-15670,Jim Radford,Consumer,United States,Colorado Springs,Colorado,80906,West,FUR-BO-10002613,FURNITURE,Bookcases,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",590.06,7,0.7,-786.74,High,12,2015
1371,US-2015-103471,2015-12-24,2015-12-28,Standard Class,JR-15670,Jim Radford,Consumer,United States,Colorado Springs,Colorado,80906,West,OFF-AR-10003405,OFFICE SUPPLIES,Art,"Dixon My First Ticonderoga Pencil, #2",14.04,3,0.2,1.58,Low,12,2015
1375,CA-2015-120362,2015-09-14,2015-09-19,Standard Class,CA-12265,Christina Anderson,Consumer,United States,Provo,Utah,84604,West,FUR-TA-10003008,FURNITURE,Tables,"Lesro Round Back Collection Coffee Table, End Table",912.75,5,0.0,118.66,High,9,2015
1417,CA-2015-126697,2015-09-21,2015-09-24,First Class,SV-20815,Stuart Van,Corporate,United States,Houston,Texas,77041,Central,TEC-PH-10002922,TECHNOLOGY,Phones,ShoreTel ShorePhone IP 230 VoIP phone,946.34,7,0.2,118.29,High,9,2015
1418,CA-2015-126697,2015-09-21,2015-09-24,First Class,SV-20815,Stuart Van,Corporate,United States,Houston,Texas,77041,Central,TEC-AC-10004353,TECHNOLOGY,Accessories,Hypercom P1300 Pinpad,151.2,3,0.2,32.13,Medium,9,2015
1419,CA-2015-126697,2015-09-21,2015-09-24,First Class,SV-20815,Stuart Van,Corporate,United States,Houston,Texas,77041,Central,FUR-FU-10001706,FURNITURE,Furnishings,Longer-Life Soft White Bulbs,4.93,4,0.6,-1.48,Low,9,2015
1420,CA-2015-124800,2015-09-26,2015-09-30,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Mesa,Arizona,85204,West,OFF-PA-10000501,OFFICE SUPPLIES,Paper,Petty Cash Envelope,86.27,4,0.2,31.27,Low,9,2015
1421,CA-2015-124800,2015-09-26,2015-09-30,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Mesa,Arizona,85204,West,OFF-BI-10000778,OFFICE SUPPLIES,Binders,GBC VeloBinder Electric Binding Machine,72.59,2,0.7,-48.39,Low,9,2015
1422,CA-2015-124800,2015-09-26,2015-09-30,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Mesa,Arizona,85204,West,OFF-AP-10004980,OFFICE SUPPLIES,Appliances,3M Replacement Filter for Office Air Cleaner for 20' x 33' Room,60.67,2,0.2,14.41,Low,9,2015
1423,CA-2015-124800,2015-09-26,2015-09-30,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Mesa,Arizona,85204,West,OFF-BI-10003984,OFFICE SUPPLIES,Binders,Lock-Up Easel 'Spel-Binder',77.03,9,0.7,-59.06,Low,9,2015
1424,CA-2015-124800,2015-09-26,2015-09-30,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Mesa,Arizona,85204,West,OFF-ST-10000798,OFFICE SUPPLIES,Storage,2300 Heavy-Duty Transfer File Systems by Perma,119.9,6,0.2,-1.5,Low,9,2015
1425,CA-2015-124800,2015-09-26,2015-09-30,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Mesa,Arizona,85204,West,TEC-PH-10001750,TECHNOLOGY,Phones,Samsung Rugby III,263.96,5,0.2,23.1,Medium,9,2015
1426,CA-2015-124800,2015-09-26,2015-09-30,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Mesa,Arizona,85204,West,OFF-ST-10002743,OFFICE SUPPLIES,Storage,SAFCO Boltless Steel Shelving,363.65,4,0.2,-86.37,Medium,9,2015
1427,US-2015-164448,2015-10-31,2015-11-04,Second Class,DK-12835,Damala Kotsonis,Corporate,United States,Salinas,California,93905,West,OFF-BI-10002949,OFFICE SUPPLIES,Binders,Prestige Round Ring Binders,9.73,2,0.2,3.28,Low,10,2015
1428,US-2015-164448,2015-10-31,2015-11-04,Second Class,DK-12835,Damala Kotsonis,Corporate,United States,Salinas,California,93905,West,OFF-EN-10002600,OFFICE SUPPLIES,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",14.75,5,0.0,7.08,Low,10,2015
1429,US-2015-164448,2015-10-31,2015-11-04,Second Class,DK-12835,Damala Kotsonis,Corporate,United States,Salinas,California,93905,West,OFF-BI-10003708,OFFICE SUPPLIES,Binders,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1\"\"",29.8,5,0.2,9.31,Low,10,2015
1430,US-2015-164448,2015-10-31,2015-11-04,Second Class,DK-12835,Damala Kotsonis,Corporate,United States,Salinas,California,93905,West,OFF-LA-10003510,OFFICE SUPPLIES,Labels,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",427.42,14,0.0,196.61,Medium,10,2015
1438,CA-2015-139731,2015-10-15,2015-10-15,Same Day,JE-15745,Joel Eaton,Consumer,United States,Amarillo,Texas,79109,Central,TEC-AC-10004975,TECHNOLOGY,Accessories,Plantronics Audio 995 Wireless Stereo Headset,263.88,3,0.2,42.88,Medium,10,2015
1439,CA-2015-139731,2015-10-15,2015-10-15,Same Day,JE-15745,Joel Eaton,Consumer,United States,Amarillo,Texas,79109,Central,FUR-CH-10002024,FURNITURE,Chairs,HON 5400 Series Task Chairs for Big and Tall,2453.43,5,0.3,-350.49,High,10,2015
1444,CA-2015-166135,2015-10-01,2015-10-06,Standard Class,SC-20440,Shaun Chance,Corporate,United States,Aurora,Colorado,80013,West,OFF-ST-10002974,OFFICE SUPPLIES,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",139.42,4,0.2,17.43,Low,10,2015
1450,CA-2015-145821,2015-05-01,2015-05-07,Standard Class,JB-15400,Jennifer Braxton,Corporate,United States,Los Angeles,California,90008,West,TEC-PH-10004348,TECHNOLOGY,Phones,OtterBox Defender Series Case - iPhone 5c,88.75,3,0.2,11.09,Low,5,2015
1451,US-2015-160150,2015-07-19,2015-07-20,First Class,TS-21085,Thais Sissman,Consumer,United States,Phoenix,Arizona,85023,West,OFF-BI-10004352,OFFICE SUPPLIES,Binders,Wilson Jones DublLock D-Ring Binders,2.03,1,0.7,-1.35,Low,7,2015
1458,CA-2015-111297,2015-08-17,2015-08-21,Standard Class,SC-20440,Shaun Chance,Corporate,United States,New Bedford,Massachusetts,2740,East,OFF-BI-10002412,OFFICE SUPPLIES,Binders,Wilson Jones ?Snap? Scratch Pad Binder Tool for Ring Binders,52.2,9,0.0,23.49,Low,8,2015
1461,CA-2015-119907,2015-12-01,2015-12-08,Standard Class,LC-17140,Logan Currie,Consumer,United States,Seattle,Washington,98103,West,OFF-BI-10001765,OFFICE SUPPLIES,Binders,Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges,55.42,2,0.2,19.4,Low,12,2015
1468,CA-2015-100769,2015-05-16,2015-05-16,Same Day,TH-21550,Tracy Hopkins,Home Office,United States,Jacksonville,Florida,32216,South,TEC-AC-10002402,TECHNOLOGY,Accessories,Razer Kraken PRO Over Ear PC and Music Headset,255.97,4,0.2,32.0,Medium,5,2015
1472,US-2015-161466,2015-09-24,2015-09-27,Second Class,ON-18715,Odella Nelson,Corporate,United States,Philadelphia,Pennsylvania,19120,East,OFF-AR-10000634,OFFICE SUPPLIES,Art,Newell 320,6.85,2,0.2,0.6,Low,9,2015
1474,US-2015-105676,2015-12-01,2015-12-02,Same Day,NM-18520,Neoma Murray,Consumer,United States,Houston,Texas,77036,Central,FUR-FU-10004270,FURNITURE,Furnishings,"Eldon Image Series Desk Accessories, Burgundy",6.69,4,0.6,-4.01,Low,12,2015
1487,CA-2015-140410,2015-11-03,2015-11-07,Standard Class,CM-12655,Corinna Mitchell,Home Office,United States,Los Angeles,California,90008,West,TEC-PH-10003580,TECHNOLOGY,Phones,Cisco IP Phone 7961G-GE VoIP phone,1212.85,7,0.2,106.12,High,11,2015
1488,CA-2015-140410,2015-11-03,2015-11-07,Standard Class,CM-12655,Corinna Mitchell,Home Office,United States,Los Angeles,California,90008,West,TEC-AC-10001109,TECHNOLOGY,Accessories,Logitech Trackman Marble Mouse,89.97,3,0.0,37.79,Low,11,2015
1489,CA-2015-140410,2015-11-03,2015-11-07,Standard Class,CM-12655,Corinna Mitchell,Home Office,United States,Los Angeles,California,90008,West,FUR-FU-10003347,FURNITURE,Furnishings,Coloredge Poster Frame,42.6,3,0.0,16.61,Low,11,2015
1505,CA-2015-153388,2015-08-01,2015-08-07,Standard Class,PC-19000,Pauline Chand,Home Office,United States,Los Angeles,California,90004,West,OFF-AR-10001868,OFFICE SUPPLIES,Art,Prang Dustless Chalk Sticks,6.72,4,0.0,3.36,Low,8,2015
1506,CA-2015-153388,2015-08-01,2015-08-07,Standard Class,PC-19000,Pauline Chand,Home Office,United States,Los Angeles,California,90004,West,FUR-TA-10003715,FURNITURE,Tables,Hon 2111 Invitation Series Corner Table,1004.98,6,0.2,-175.87,High,8,2015
1522,CA-2015-144806,2015-12-06,2015-12-11,Standard Class,GH-14425,Gary Hwang,Consumer,United States,Tucson,Arizona,85705,West,FUR-FU-10002253,FURNITURE,Furnishings,"Howard Miller 13\" Diameter Pewter Finish Round Wall Clock",206.11,6,0.2,48.95,Medium,12,2015
1523,CA-2015-144806,2015-12-06,2015-12-11,Standard Class,GH-14425,Gary Hwang,Consumer,United States,Tucson,Arizona,85705,West,OFF-PA-10002586,OFFICE SUPPLIES,Paper,Xerox 1970,19.92,5,0.2,6.72,Low,12,2015
1524,CA-2015-144806,2015-12-06,2015-12-11,Standard Class,GH-14425,Gary Hwang,Consumer,United States,Tucson,Arizona,85705,West,OFF-PA-10003039,OFFICE SUPPLIES,Paper,Xerox 1960,198.27,8,0.2,61.96,Medium,12,2015
1526,CA-2015-144806,2015-12-06,2015-12-11,Standard Class,GH-14425,Gary Hwang,Consumer,United States,Tucson,Arizona,85705,West,OFF-AR-10004042,OFFICE SUPPLIES,Art,"BOSTON Model 1800 Electric Pencil Sharpeners, Putty/Woodgrain",86.3,6,0.2,9.71,Low,12,2015
1529,CA-2015-148432,2015-11-07,2015-11-10,Second Class,MC-18130,Mike Caudle,Corporate,United States,Newark,Delaware,19711,East,OFF-FA-10004968,OFFICE SUPPLIES,Fasteners,Rubber Band Ball,26.18,7,0.0,0.52,Low,11,2015
1530,CA-2015-148432,2015-11-07,2015-11-10,Second Class,MC-18130,Mike Caudle,Corporate,United States,Newark,Delaware,19711,East,OFF-PA-10001274,OFFICE SUPPLIES,Paper,Loose Memo Sheets,7.3,2,0.0,3.43,Low,11,2015
1531,CA-2015-103793,2015-03-26,2015-03-31,Standard Class,BV-11245,Benjamin Venier,Corporate,United States,Miami,Florida,33142,South,OFF-PA-10001125,OFFICE SUPPLIES,Paper,Xerox 1988,74.35,3,0.2,23.24,Low,3,2015
1547,CA-2015-111395,2015-11-23,2015-11-27,Standard Class,VB-21745,Victoria Brennan,Corporate,United States,San Antonio,Texas,78207,Central,OFF-PA-10000994,OFFICE SUPPLIES,Paper,Xerox 1915,335.52,4,0.2,117.43,Medium,11,2015
1548,CA-2015-111395,2015-11-23,2015-11-27,Standard Class,VB-21745,Victoria Brennan,Corporate,United States,San Antonio,Texas,78207,Central,OFF-BI-10002867,OFFICE SUPPLIES,Binders,GBC Recycled Regency Composition Covers,23.91,2,0.8,-40.65,Low,11,2015
1549,CA-2015-111395,2015-11-23,2015-11-27,Standard Class,VB-21745,Victoria Brennan,Corporate,United States,San Antonio,Texas,78207,Central,OFF-ST-10001291,OFFICE SUPPLIES,Storage,"Tenex Personal Self-Stacking Standard File Box, Black/Gray",27.06,2,0.2,2.37,Low,11,2015
1555,CA-2015-111507,2015-02-06,2015-02-13,Standard Class,VW-21775,Victoria Wilson,Corporate,United States,Bellevue,Washington,98006,West,OFF-AR-10001315,OFFICE SUPPLIES,Art,Newell 310,5.28,3,0.0,1.53,Low,2,2015
1559,CA-2015-112116,2015-03-16,2015-03-18,Second Class,JE-15475,Jeremy Ellison,Consumer,United States,Seattle,Washington,98103,West,FUR-TA-10001039,FURNITURE,Tables,KI Adjustable-Height Table,171.96,2,0.0,44.71,Medium,3,2015
1564,CA-2015-158554,2015-11-09,2015-11-09,Same Day,CM-12190,Charlotte Melton,Consumer,United States,Philadelphia,Pennsylvania,19134,East,OFF-PA-10004000,OFFICE SUPPLIES,Paper,"While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle",11.35,3,0.2,4.12,Low,11,2015
1566,CA-2015-132101,2015-03-19,2015-03-25,Standard Class,JO-15550,Jesus Ocampo,Home Office,United States,Seattle,Washington,98105,West,TEC-PH-10004539,TECHNOLOGY,Phones,Wireless Extenders zBoost YX545 SOHO Signal Booster,453.58,3,0.2,39.69,Medium,3,2015
1567,CA-2015-129112,2015-11-29,2015-11-30,First Class,AW-10840,Anthony Witt,Consumer,United States,Allen,Texas,75002,Central,TEC-AC-10003038,TECHNOLOGY,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,21.48,3,0.2,-0.27,Low,11,2015
1568,CA-2015-129112,2015-11-29,2015-11-30,First Class,AW-10840,Anthony Witt,Consumer,United States,Allen,Texas,75002,Central,OFF-BI-10000088,OFFICE SUPPLIES,Binders,GBC Imprintable Covers,8.78,4,0.8,-13.62,Low,11,2015
1580,CA-2015-131338,2015-08-09,2015-08-12,First Class,NP-18325,Naresj Patel,Consumer,United States,New York City,New York,10024,East,TEC-PH-10003012,TECHNOLOGY,Phones,Nortel Meridian M3904 Professional Digital phone,307.98,2,0.0,89.31,Medium,8,2015
1581,CA-2015-131338,2015-08-09,2015-08-12,First Class,NP-18325,Naresj Patel,Consumer,United States,New York City,New York,10024,East,FUR-TA-10002607,FURNITURE,Tables,KI Conference Tables,382.81,9,0.4,-153.12,Medium,8,2015
1582,CA-2015-131338,2015-08-09,2015-08-12,First Class,NP-18325,Naresj Patel,Consumer,United States,New York City,New York,10024,East,OFF-ST-10000642,OFFICE SUPPLIES,Storage,"Tennsco Lockers, Gray",41.96,2,0.0,2.94,Low,8,2015
1583,CA-2015-131338,2015-08-09,2015-08-12,First Class,NP-18325,Naresj Patel,Consumer,United States,New York City,New York,10024,East,OFF-BI-10000545,OFFICE SUPPLIES,Binders,GBC Ibimaster 500 Manual ProClick Binding System,1217.57,2,0.2,456.59,High,8,2015
1584,CA-2015-131338,2015-08-09,2015-08-12,First Class,NP-18325,Naresj Patel,Consumer,United States,New York City,New York,10024,East,FUR-FU-10002157,FURNITURE,Furnishings,Artistic Insta-Plaque,47.04,3,0.0,18.35,Low,8,2015
1585,CA-2015-131338,2015-08-09,2015-08-12,First Class,NP-18325,Naresj Patel,Consumer,United States,New York City,New York,10024,East,FUR-FU-10001706,FURNITURE,Furnishings,Longer-Life Soft White Bulbs,6.16,2,0.0,2.96,Low,8,2015
1586,CA-2015-131338,2015-08-09,2015-08-12,First Class,NP-18325,Naresj Patel,Consumer,United States,New York City,New York,10024,East,TEC-PH-10000984,TECHNOLOGY,Phones,Panasonic KX-TG9471B,979.95,5,0.0,274.39,High,8,2015
1587,CA-2015-131338,2015-08-09,2015-08-12,First Class,NP-18325,Naresj Patel,Consumer,United States,New York City,New York,10024,East,OFF-PA-10001357,OFFICE SUPPLIES,Paper,Xerox 1886,143.7,3,0.0,68.98,Low,8,2015
1588,CA-2015-131338,2015-08-09,2015-08-12,First Class,NP-18325,Naresj Patel,Consumer,United States,New York City,New York,10024,East,OFF-FA-10000992,OFFICE SUPPLIES,Fasteners,"Acco Clips to Go Binder Clips, 24 Clips in Two Sizes",10.65,3,0.0,5.01,Low,8,2015
1589,CA-2015-131338,2015-08-09,2015-08-12,First Class,NP-18325,Naresj Patel,Consumer,United States,New York City,New York,10024,East,TEC-AC-10002600,TECHNOLOGY,Accessories,Belkin QODE FastFit Bluetooth Keyboard,247.8,4,0.0,34.69,Medium,8,2015
1593,CA-2015-122826,2015-06-23,2015-06-25,Second Class,RD-19480,Rick Duston,Consumer,United States,Olympia,Washington,98502,West,TEC-PH-10004830,TECHNOLOGY,Phones,Pyle PRT45 Retro Home�Telephone,201.57,4,0.2,22.68,Medium,6,2015
1595,CA-2015-118423,2015-03-24,2015-03-27,First Class,DP-13390,Dennis Pardue,Home Office,United States,Peoria,Illinois,61604,Central,FUR-BO-10000362,FURNITURE,Bookcases,Sauder Inglewood Library Bookcases,359.06,3,0.3,-35.91,Medium,3,2015
1616,CA-2015-130022,2015-08-10,2015-08-16,Standard Class,JK-16120,Julie Kriz,Home Office,United States,Eagan,Minnesota,55122,Central,OFF-LA-10002787,OFFICE SUPPLIES,Labels,Avery 480,3.75,1,0.0,1.8,Low,8,2015
1617,CA-2015-130022,2015-08-10,2015-08-16,Standard Class,JK-16120,Julie Kriz,Home Office,United States,Eagan,Minnesota,55122,Central,OFF-LA-10002043,OFFICE SUPPLIES,Labels,Avery 489,41.4,4,0.0,19.87,Low,8,2015
1618,CA-2015-130022,2015-08-10,2015-08-16,Standard Class,JK-16120,Julie Kriz,Home Office,United States,Eagan,Minnesota,55122,Central,OFF-AR-10001915,OFFICE SUPPLIES,Art,Peel-Off China Markers,29.79,3,0.0,12.51,Low,8,2015
1625,CA-2015-157084,2015-12-19,2015-12-24,Standard Class,JG-15160,James Galang,Consumer,United States,Los Angeles,California,90049,West,TEC-PH-10002922,TECHNOLOGY,Phones,ShoreTel ShorePhone IP 230 VoIP phone,675.96,5,0.2,84.5,High,12,2015
1626,CA-2015-157084,2015-12-19,2015-12-24,Standard Class,JG-15160,James Galang,Consumer,United States,Los Angeles,California,90049,West,TEC-AC-10002049,TECHNOLOGY,Accessories,Plantronics Savi W720 Multi-Device Wireless Headset System,1265.85,3,0.0,556.97,High,12,2015
1627,CA-2015-164539,2015-11-16,2015-11-22,Standard Class,PO-19180,Philisse Overcash,Home Office,United States,New York City,New York,10011,East,OFF-AP-10002457,OFFICE SUPPLIES,Appliances,"Eureka The Boss Plus 12-Amp Hard Box Upright Vacuum, Red",523.25,5,0.0,141.28,High,11,2015
1628,CA-2015-143119,2015-09-24,2015-09-30,Standard Class,MC-17275,Marc Crier,Consumer,United States,Lafayette,Louisiana,70506,South,FUR-CH-10001270,FURNITURE,Chairs,Harbour Creations Steel Folding Chair,517.5,6,0.0,155.25,High,9,2015
1644,CA-2015-111829,2015-03-19,2015-03-20,First Class,FH-14365,Fred Hopkins,Corporate,United States,Seattle,Washington,98115,West,OFF-ST-10000142,OFFICE SUPPLIES,Storage,Deluxe Rollaway Locking File with Drawer,1247.64,3,0.0,349.34,High,3,2015
1645,CA-2015-111829,2015-03-19,2015-03-20,First Class,FH-14365,Fred Hopkins,Corporate,United States,Seattle,Washington,98115,West,TEC-CO-10001766,TECHNOLOGY,Copiers,Canon PC940 Copier,3149.93,7,0.0,1480.47,High,3,2015
1646,CA-2015-111829,2015-03-19,2015-03-20,First Class,FH-14365,Fred Hopkins,Corporate,United States,Seattle,Washington,98115,West,OFF-PA-10004359,OFFICE SUPPLIES,Paper,Multicolor Computer Printout Paper,209.7,2,0.0,100.66,Medium,3,2015
1647,CA-2015-105221,2015-11-01,2015-11-03,First Class,VM-21685,Valerie Mitchum,Home Office,United States,Philadelphia,Pennsylvania,19140,East,TEC-AC-10002323,TECHNOLOGY,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,35.36,2,0.2,-3.09,Low,11,2015
