row_id,order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,country,city,state,postal_code,region,product_id,category,sub_category,product_name,sales,quantity,discount,profit,sales_value_tier,order_month,order_year
2827,US-2014-112914,2014-09-25,2014-09-30,Standard Class,MT-18070,Michelle Tran,Home Office,United States,Houston,Texas,77041,Central,OFF-BI-10002982,OFFICE SUPPLIES,Binders,Avery Self-Adhesive Photo Pockets for Polaroid Photos,2.72,2,0.8,-4.36,Low,9,2014
2828,US-2014-112914,2014-09-25,2014-09-30,Standard Class,MT-18070,Michelle Tran,Home Office,United States,Houston,Texas,77041,Central,OFF-EN-10001509,OFFICE SUPPLIES,Envelopes,Poly String Tie Envelopes,3.26,2,0.2,1.1,Low,9,2014
2832,CA-2014-148915,2014-11-01,2014-11-05,Standard Class,ND-18370,Natalie DeCherney,Consumer,United States,Portland,Oregon,97206,West,OFF-ST-10001128,OFFICE SUPPLIES,Storage,"Carina Mini System Audio Rack, Model AR050B",443.92,5,0.2,-94.33,Medium,11,2014
2833,CA-2014-148915,2014-11-01,2014-11-05,Standard Class,ND-18370,Natalie DeCherney,Consumer,United States,Portland,Oregon,97206,West,TEC-PH-10000673,TECHNOLOGY,Phones,Plantronics Voyager Pro HD - Bluetooth Headset,155.98,3,0.2,54.59,Medium,11,2014
2841,US-2014-125521,2014-03-14,2014-03-19,Standard Class,CK-12325,Christine Kargatis,Home Office,United States,Chesapeake,Virginia,23320,South,FUR-CH-10003379,FURNITURE,Chairs,Global Commerce Series High-Back Swivel/Tilt Chairs,1139.92,4,0.0,284.98,High,3,2014
2871,CA-2014-148040,2014-03-22,2014-03-26,Standard Class,BF-11275,Beth Fritzler,Corporate,United States,Tucson,Arizona,85705,West,OFF-PA-10002581,OFFICE SUPPLIES,Paper,Xerox 1951,74.35,3,0.2,23.24,Low,3,2014
2872,CA-2014-148040,2014-03-22,2014-03-26,Standard Class,BF-11275,Beth Fritzler,Corporate,United States,Tucson,Arizona,85705,West,FUR-CH-10001482,FURNITURE,Chairs,Office Star - Mesh Screen back chair with Vinyl seat,314.35,3,0.2,-35.36,Medium,3,2014
2883,CA-2014-165540,2014-02-21,2014-02-25,Standard Class,TM-21010,Tamara Manning,Consumer,United States,Woodstock,Illinois,60098,Central,OFF-BI-10004094,OFFICE SUPPLIES,Binders,GBC Standard Plastic Binding Systems Combs,8.85,5,0.8,-13.72,Low,2,2014
2891,CA-2014-142727,2014-04-29,2014-05-01,Second Class,HG-14845,Harry Greene,Consumer,United States,Lake Charles,Louisiana,70601,South,FUR-CH-10002304,FURNITURE,Chairs,"Global Stack Chair without Arms, Black",51.96,2,0.0,12.99,Low,4,2014
2892,CA-2014-142727,2014-04-29,2014-05-01,Second Class,HG-14845,Harry Greene,Consumer,United States,Lake Charles,Louisiana,70601,South,OFF-BI-10000136,OFFICE SUPPLIES,Binders,Avery Non-Stick Heavy Duty View Round Locking Ring Binders,17.94,3,0.0,8.61,Low,4,2014
2897,CA-2014-169033,2014-03-30,2014-04-03,Standard Class,KM-16720,Kunst Miller,Consumer,United States,Long Beach,New York,11561,East,OFF-AR-10001915,OFFICE SUPPLIES,Art,Peel-Off China Markers,49.65,5,0.0,20.85,Low,3,2014
2906,CA-2014-127586,2014-09-26,2014-09-30,Standard Class,CS-12400,Christopher Schild,Home Office,United States,Seattle,Washington,98115,West,OFF-ST-10002615,OFFICE SUPPLIES,Storage,"Dual Level, Single-Width Filing Carts",310.12,2,0.0,80.63,Medium,9,2014
2912,CA-2014-113929,2014-06-16,2014-06-21,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Hempstead,New York,11550,East,OFF-EN-10003286,OFFICE SUPPLIES,Envelopes,Staple envelope,41.4,5,0.0,19.46,Low,6,2014
2913,CA-2014-113929,2014-06-16,2014-06-21,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Hempstead,New York,11550,East,OFF-AR-10003772,OFFICE SUPPLIES,Art,Boston 16750 Black Compact Battery Pencil Sharpener,35.0,4,0.0,10.5,Low,6,2014
2914,CA-2014-113929,2014-06-16,2014-06-21,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Hempstead,New York,11550,East,OFF-BI-10002852,OFFICE SUPPLIES,Binders,Ibico Standard Transparent Covers,39.55,3,0.2,14.34,Low,6,2014
2924,CA-2014-156993,2014-06-28,2014-07-04,Standard Class,RW-19630,Rob Williams,Corporate,United States,Detroit,Michigan,48234,Central,OFF-FA-10003495,OFFICE SUPPLIES,Fasteners,Staples,6.08,1,0.0,3.04,Low,6,2014
2925,CA-2014-157721,2014-09-02,2014-09-05,First Class,JM-16195,Justin MacKendrick,Consumer,United States,Watertown,New York,13601,East,OFF-AP-10001303,OFFICE SUPPLIES,Appliances,"Holmes Cool Mist Humidifier for the Whole House with 8-Gallon Output per Day, Extended Life Filter",19.9,1,0.0,8.96,Low,9,2014
2926,CA-2014-157721,2014-09-02,2014-09-05,First Class,JM-16195,Justin MacKendrick,Consumer,United States,Watertown,New York,13601,East,FUR-FU-10002116,FURNITURE,Furnishings,"Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats",70.71,1,0.0,4.95,Low,9,2014
2967,CA-2014-162866,2014-12-27,2014-12-31,Standard Class,Co-12640,Corey-Lock,Consumer,United States,Skokie,Illinois,60076,Central,FUR-FU-10001473,FURNITURE,Furnishings,DAX Wood Document Frame,32.95,6,0.6,-19.77,Low,12,2014
2968,CA-2014-162866,2014-12-27,2014-12-31,Standard Class,Co-12640,Corey-Lock,Consumer,United States,Skokie,Illinois,60076,Central,OFF-ST-10002562,OFFICE SUPPLIES,Storage,Staple magnet,30.02,4,0.2,3.0,Low,12,2014
2979,CA-2014-109232,2014-01-13,2014-01-16,Second Class,ND-18370,Natalie DeCherney,Consumer,United States,Mount Pleasant,South Carolina,29464,South,FUR-CH-10000422,FURNITURE,Chairs,Global Highback Leather Tilter in Burgundy,545.94,6,0.0,87.35,High,1,2014
2982,CA-2014-131310,2014-07-12,2014-07-18,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Seattle,Washington,98115,West,FUR-CH-10001797,FURNITURE,Chairs,"Safco Chair Connectors, 6/Carton",123.14,4,0.2,13.85,Low,7,2014
2983,CA-2014-131310,2014-07-12,2014-07-18,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Seattle,Washington,98115,West,OFF-BI-10003094,OFFICE SUPPLIES,Binders,Self-Adhesive Ring Binder Labels,11.26,4,0.2,3.8,Low,7,2014
2984,US-2014-112872,2014-12-06,2014-12-11,Second Class,RC-19960,Ryan Crowe,Consumer,United States,Springfield,Oregon,97477,West,OFF-ST-10002205,OFFICE SUPPLIES,Storage,File Shuttle I and Handi-File,53.42,3,0.2,4.67,Low,12,2014
2985,US-2014-112872,2014-12-06,2014-12-11,Second Class,RC-19960,Ryan Crowe,Consumer,United States,Springfield,Oregon,97477,West,FUR-TA-10003238,FURNITURE,Tables,"Chromcraft Bull-Nose Wood 48\" x 96\" Rectangular Conference Tables",275.49,1,0.5,-170.8,Medium,12,2014
2996,US-2014-150532,2014-07-14,2014-07-21,Standard Class,PB-19150,Philip Brown,Consumer,United States,Phoenix,Arizona,85023,West,OFF-ST-10000760,OFFICE SUPPLIES,Storage,Eldon Fold 'N Roll Cart System,55.92,5,0.2,6.29,Low,7,2014
2997,CA-2014-138317,2014-06-21,2014-06-25,Standard Class,NW-18400,Natalie Webber,Consumer,United States,Philadelphia,Pennsylvania,19120,East,OFF-EN-10001539,OFFICE SUPPLIES,Envelopes,Staple envelope,24.9,4,0.2,8.4,Low,6,2014
2998,CA-2014-138317,2014-06-21,2014-06-25,Standard Class,NW-18400,Natalie Webber,Consumer,United States,Philadelphia,Pennsylvania,19120,East,FUR-FU-10000550,FURNITURE,Furnishings,Stacking Trays by OIC,3.98,1,0.2,0.65,Low,6,2014
2999,CA-2014-138317,2014-06-21,2014-06-25,Standard Class,NW-18400,Natalie Webber,Consumer,United States,Philadelphia,Pennsylvania,19120,East,TEC-AC-10003628,TECHNOLOGY,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,95.97,4,0.2,28.79,Low,6,2014
3000,CA-2014-138317,2014-06-21,2014-06-25,Standard Class,NW-18400,Natalie Webber,Consumer,United States,Philadelphia,Pennsylvania,19120,East,TEC-MA-10004521,TECHNOLOGY,Machines,Epson Perfection V600 Photo Scanner,206.99,3,0.7,-172.49,Medium,6,2014
3001,CA-2014-138317,2014-06-21,2014-06-25,Standard Class,NW-18400,Natalie Webber,Consumer,United States,Philadelphia,Pennsylvania,19120,East,OFF-AP-10003860,OFFICE SUPPLIES,Appliances,Fellowes Advanced 8 Outlet Surge Suppressor with Phone/Fax Protection,44.42,2,0.2,3.89,Low,6,2014
3002,CA-2014-138317,2014-06-21,2014-06-25,Standard Class,NW-18400,Natalie Webber,Consumer,United States,Philadelphia,Pennsylvania,19120,East,OFF-BI-10000069,OFFICE SUPPLIES,Binders,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",9.01,2,0.7,-7.2,Low,6,2014
3006,CA-2014-148761,2014-05-17,2014-05-21,Standard Class,PA-19060,Pete Armstrong,Home Office,United States,Eau Claire,Wisconsin,54703,Central,OFF-BI-10000666,OFFICE SUPPLIES,Binders,Surelock Post Binders,91.68,3,0.0,45.84,Low,5,2014
3008,CA-2014-130729,2014-10-24,2014-10-29,Standard Class,AA-10375,Allen Armold,Consumer,United States,Rancho Cucamonga,California,91730,West,OFF-BI-10002706,OFFICE SUPPLIES,Binders,Avery Premier Heavy-Duty Binder with Round Locking Rings,34.27,3,0.2,11.14,Low,10,2014
3028,CA-2014-106719,2014-08-24,2014-08-24,Same Day,RB-19645,Robert Barroso,Corporate,United States,Billings,Montana,59102,West,OFF-BI-10002799,OFFICE SUPPLIES,Binders,"SlimView Poly Binder, 3/8\"\"",8.29,2,0.2,2.69,Low,8,2014
3048,CA-2014-137351,2014-09-30,2014-10-04,Standard Class,DB-13615,Doug Bickford,Consumer,United States,Seattle,Washington,98105,West,OFF-BI-10003910,OFFICE SUPPLIES,Binders,DXL Angle-View Binders with Locking Rings by Samsill,43.18,7,0.2,13.49,Low,9,2014
3071,CA-2014-119375,2014-11-17,2014-11-22,Standard Class,YC-21895,Yoseph Carroll,Corporate,United States,Newark,Delaware,19711,East,OFF-ST-10002011,OFFICE SUPPLIES,Storage,Smead Adjustable Mobile File Trolley with Lockable Top,2934.33,7,0.0,792.27,High,11,2014
3072,CA-2014-119375,2014-11-17,2014-11-22,Standard Class,YC-21895,Yoseph Carroll,Corporate,United States,Newark,Delaware,19711,East,FUR-FU-10002379,FURNITURE,Furnishings,Eldon Econocleat Chair Mats for Low Pile Carpets,124.41,3,0.0,14.93,Low,11,2014
3073,CA-2014-119375,2014-11-17,2014-11-22,Standard Class,YC-21895,Yoseph Carroll,Corporate,United States,Newark,Delaware,19711,East,OFF-AR-10003752,OFFICE SUPPLIES,Art,Deluxe Chalkboard Eraser Cleaner,57.75,5,0.0,26.57,Low,11,2014
3076,CA-2014-143903,2014-07-20,2014-07-24,Standard Class,KM-16375,Katherine Murray,Home Office,United States,Dallas,Texas,75217,Central,OFF-ST-10003306,OFFICE SUPPLIES,Storage,Letter Size Cart,342.86,3,0.2,38.57,Medium,7,2014
3077,CA-2014-143903,2014-07-20,2014-07-24,Standard Class,KM-16375,Katherine Murray,Home Office,United States,Dallas,Texas,75217,Central,FUR-FU-10003724,FURNITURE,Furnishings,Westinghouse Clip-On Gooseneck Lamps,16.74,5,0.6,-14.23,Low,7,2014
3078,CA-2014-143903,2014-07-20,2014-07-24,Standard Class,KM-16375,Katherine Murray,Home Office,United States,Dallas,Texas,75217,Central,FUR-CH-10002024,FURNITURE,Chairs,HON 5400 Series Task Chairs for Big and Tall,981.37,2,0.3,-140.2,High,7,2014
3079,CA-2014-104780,2014-05-21,2014-05-25,Standard Class,BT-11530,Bradley Talbott,Home Office,United States,San Diego,California,92037,West,OFF-AR-10003514,OFFICE SUPPLIES,Art,4009 Highlighters by Sanford,31.84,8,0.0,10.51,Low,5,2014
3129,CA-2014-136399,2014-12-16,2014-12-17,First Class,CC-12100,Chad Cunningham,Home Office,United States,Los Angeles,California,90049,West,FUR-FU-10004090,FURNITURE,Furnishings,"Executive Impressions 14\" Contract Wall Clock",44.46,2,0.0,14.67,Low,12,2014
3130,CA-2014-136399,2014-12-16,2014-12-17,First Class,CC-12100,Chad Cunningham,Home Office,United States,Los Angeles,California,90049,West,FUR-CH-10002602,FURNITURE,Chairs,DMI Arturo Collection Mission-style Design Wood Chair,241.57,2,0.2,18.12,Medium,12,2014
3131,CA-2014-136399,2014-12-16,2014-12-17,First Class,CC-12100,Chad Cunningham,Home Office,United States,Los Angeles,California,90049,West,TEC-AC-10001142,TECHNOLOGY,Accessories,First Data FD10 PIN Pad,395.0,5,0.0,39.5,Medium,12,2014
3132,CA-2014-136399,2014-12-16,2014-12-17,First Class,CC-12100,Chad Cunningham,Home Office,United States,Los Angeles,California,90049,West,TEC-PH-10004977,TECHNOLOGY,Phones,GE 30524EE4,627.17,4,0.2,70.56,High,12,2014
3133,CA-2014-107916,2014-08-24,2014-08-26,First Class,JP-15460,Jennifer Patt,Corporate,United States,Oceanside,New York,11572,East,FUR-FU-10004586,FURNITURE,Furnishings,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,13.28,2,0.0,6.37,Low,8,2014
3134,CA-2014-107916,2014-08-24,2014-08-26,First Class,JP-15460,Jennifer Patt,Corporate,United States,Oceanside,New York,11572,East,OFF-BI-10001116,OFFICE SUPPLIES,Binders,"Wilson Jones 1\" Hanging DublLock Ring Binders",12.67,3,0.2,4.44,Low,8,2014
3142,US-2014-122959,2014-12-12,2014-12-12,Same Day,CY-12745,Craig Yedwab,Corporate,United States,San Antonio,Texas,78207,Central,OFF-BI-10003650,OFFICE SUPPLIES,Binders,GBC DocuBind 300 Electric Binding Machine,210.39,2,0.8,-336.63,Medium,12,2014
3148,CA-2014-109218,2014-06-30,2014-07-03,Second Class,AR-10825,Anthony Rawles,Corporate,United States,Los Angeles,California,90004,West,OFF-AR-10001374,OFFICE SUPPLIES,Art,"BIC Brite Liner Highlighters, Chisel Tip",32.4,5,0.0,10.37,Low,6,2014
3150,US-2014-109036,2014-12-20,2014-12-25,Standard Class,KH-16510,Keith Herrera,Consumer,United States,Seattle,Washington,98103,West,OFF-LA-10002043,OFFICE SUPPLIES,Labels,Avery 489,31.05,3,0.0,14.9,Low,12,2014
3156,CA-2014-128986,2014-08-03,2014-08-05,Second Class,GH-14410,Gary Hansen,Home Office,United States,Glendale,Arizona,85301,West,OFF-PA-10001289,OFFICE SUPPLIES,Paper,White Computer Printout Paper by Universal,93.02,3,0.2,33.72,Low,8,2014
3161,US-2014-150924,2014-09-12,2014-09-16,Second Class,PT-19090,Pete Takahito,Consumer,United States,Houston,Texas,77070,Central,OFF-BI-10004040,OFFICE SUPPLIES,Binders,Wilson Jones Impact Binders,5.18,5,0.8,-8.03,Low,9,2014
3162,CA-2014-153969,2014-09-21,2014-09-25,Standard Class,HF-14995,Herbert Flentye,Consumer,United States,San Francisco,California,94109,West,OFF-EN-10001539,OFFICE SUPPLIES,Envelopes,Staple envelope,15.56,2,0.0,7.31,Low,9,2014
3163,CA-2014-153969,2014-09-21,2014-09-25,Standard Class,HF-14995,Herbert Flentye,Consumer,United States,San Francisco,California,94109,West,OFF-EN-10004483,OFFICE SUPPLIES,Envelopes,"#10 White Business Envelopes,4 1/8 x 9 1/2",78.35,5,0.0,36.82,Low,9,2014
3164,CA-2014-153969,2014-09-21,2014-09-25,Standard Class,HF-14995,Herbert Flentye,Consumer,United States,San Francisco,California,94109,West,OFF-AR-10001615,OFFICE SUPPLIES,Art,Newell 34,59.52,3,0.0,15.48,Low,9,2014
3165,CA-2014-153969,2014-09-21,2014-09-25,Standard Class,HF-14995,Herbert Flentye,Consumer,United States,San Francisco,California,94109,West,OFF-PA-10000327,OFFICE SUPPLIES,Paper,Xerox 1971,38.52,9,0.0,17.33,Low,9,2014
3166,CA-2014-153969,2014-09-21,2014-09-25,Standard Class,HF-14995,Herbert Flentye,Consumer,United States,San Francisco,California,94109,West,TEC-PH-10001299,TECHNOLOGY,Phones,Polycom CX300 Desktop Phone USB VoIP phone,239.98,2,0.2,24.0,Medium,9,2014
3167,CA-2014-153969,2014-09-21,2014-09-25,Standard Class,HF-14995,Herbert Flentye,Consumer,United States,San Francisco,California,94109,West,OFF-PA-10002246,OFFICE SUPPLIES,Paper,"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book",19.35,3,0.0,9.48,Low,9,2014
3186,CA-2014-123498,2014-11-07,2014-11-09,First Class,TC-20980,Tamara Chand,Corporate,United States,Houston,Texas,77041,Central,OFF-BI-10000632,OFFICE SUPPLIES,Binders,Satellite Sectional Post Binders,26.05,3,0.8,-44.28,Low,11,2014
3187,CA-2014-123498,2014-11-07,2014-11-09,First Class,TC-20980,Tamara Chand,Corporate,United States,Houston,Texas,77041,Central,OFF-EN-10004773,OFFICE SUPPLIES,Envelopes,Staple envelope,74.35,3,0.2,26.95,Low,11,2014
3194,CA-2014-165428,2014-09-01,2014-09-04,First Class,JL-15130,Jack Lebron,Consumer,United States,Houston,Texas,77036,Central,OFF-BI-10002949,OFFICE SUPPLIES,Binders,Prestige Round Ring Binders,3.65,3,0.8,-6.02,Low,9,2014
3195,CA-2014-165428,2014-09-01,2014-09-04,First Class,JL-15130,Jack Lebron,Consumer,United States,Houston,Texas,77036,Central,OFF-PA-10004100,OFFICE SUPPLIES,Paper,Xerox 216,31.1,6,0.2,10.89,Low,9,2014
3199,CA-2014-131527,2014-12-01,2014-12-07,Standard Class,TB-21280,Toby Braunhardt,Consumer,United States,Jacksonville,North Carolina,28540,South,TEC-PH-10001644,TECHNOLOGY,Phones,"BlueLounge Milo Smartphone Stand, White/Metallic",95.97,4,0.2,9.6,Low,12,2014
3201,CA-2014-164224,2014-05-18,2014-05-20,Second Class,TT-21070,Ted Trevino,Consumer,United States,Akron,Ohio,44312,East,FUR-FU-10000308,FURNITURE,Furnishings,Deflect-o Glass Clear Studded Chair Mats,149.23,3,0.2,3.73,Low,5,2014
3202,CA-2014-164224,2014-05-18,2014-05-20,Second Class,TT-21070,Ted Trevino,Consumer,United States,Akron,Ohio,44312,East,OFF-PA-10001526,OFFICE SUPPLIES,Paper,Xerox 1949,15.94,4,0.2,5.78,Low,5,2014
3203,CA-2014-158372,2014-11-10,2014-11-16,Standard Class,RD-19900,Ruben Dartt,Consumer,United States,San Diego,California,92037,West,TEC-PH-10002103,TECHNOLOGY,Phones,Jabra SPEAK 410,601.54,8,0.2,60.15,High,11,2014
3204,CA-2014-158372,2014-11-10,2014-11-16,Standard Class,RD-19900,Ruben Dartt,Consumer,United States,San Diego,California,92037,West,TEC-AC-10004209,TECHNOLOGY,Accessories,Memorex Froggy Flash Drive 4 GB,10.99,1,0.0,4.29,Low,11,2014
3205,CA-2014-158372,2014-11-10,2014-11-16,Standard Class,RD-19900,Ruben Dartt,Consumer,United States,San Diego,California,92037,West,FUR-FU-10000397,FURNITURE,Furnishings,Luxo Economy Swing Arm Lamp,39.88,2,0.0,11.17,Low,11,2014
3206,CA-2014-158372,2014-11-10,2014-11-16,Standard Class,RD-19900,Ruben Dartt,Consumer,United States,San Diego,California,92037,West,OFF-PA-10002137,OFFICE SUPPLIES,Paper,"Southworth 100% R�sum� Paper, 24lb.",62.24,8,0.0,28.01,Low,11,2014
3207,CA-2014-158372,2014-11-10,2014-11-16,Standard Class,RD-19900,Ruben Dartt,Consumer,United States,San Diego,California,92037,West,FUR-FU-10001867,FURNITURE,Furnishings,"Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry",53.2,5,0.0,14.9,Low,11,2014
3208,CA-2014-158372,2014-11-10,2014-11-16,Standard Class,RD-19900,Ruben Dartt,Consumer,United States,San Diego,California,92037,West,OFF-LA-10000407,OFFICE SUPPLIES,Labels,Avery White Multi-Purpose Labels,39.84,8,0.0,18.33,Low,11,2014
3213,CA-2014-142314,2014-12-23,2014-12-28,Standard Class,SF-20200,Sarah Foster,Consumer,United States,Richmond,Indiana,47374,Central,OFF-AP-10002350,OFFICE SUPPLIES,Appliances,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,207.24,11,0.0,58.03,Medium,12,2014
3217,CA-2014-114433,2014-05-13,2014-05-17,Standard Class,NP-18325,Naresj Patel,Consumer,United States,Oakland,California,94601,West,TEC-AC-10002800,TECHNOLOGY,Accessories,Plantronics Audio 478 Stereo USB Headset,149.97,3,0.0,52.49,Low,5,2014
3224,CA-2014-108189,2014-10-02,2014-10-05,First Class,ES-14080,Erin Smith,Corporate,United States,Tempe,Arizona,85281,West,OFF-FA-10000735,OFFICE SUPPLIES,Fasteners,Staples,4.67,2,0.2,1.46,Low,10,2014
3225,CA-2014-108189,2014-10-02,2014-10-05,First Class,ES-14080,Erin Smith,Corporate,United States,Tempe,Arizona,85281,West,TEC-PH-10001760,TECHNOLOGY,Phones,Bose SoundLink Bluetooth Speaker,318.4,2,0.2,107.46,Medium,10,2014
3226,CA-2014-108189,2014-10-02,2014-10-05,First Class,ES-14080,Erin Smith,Corporate,United States,Tempe,Arizona,85281,West,OFF-EN-10004846,OFFICE SUPPLIES,Envelopes,Letter or Legal Size Expandable Poly String Tie Envelopes,12.77,6,0.2,4.63,Low,10,2014
3227,CA-2014-108189,2014-10-02,2014-10-05,First Class,ES-14080,Erin Smith,Corporate,United States,Tempe,Arizona,85281,West,OFF-SU-10003567,OFFICE SUPPLIES,Supplies,Stiletto Hand Letter Openers,15.36,2,0.2,-3.26,Low,10,2014
3228,CA-2014-108189,2014-10-02,2014-10-05,First Class,ES-14080,Erin Smith,Corporate,United States,Tempe,Arizona,85281,West,TEC-PH-10001557,TECHNOLOGY,Phones,Pyle PMP37LED,230.38,3,0.2,20.16,Medium,10,2014
3229,CA-2014-108189,2014-10-02,2014-10-05,First Class,ES-14080,Erin Smith,Corporate,United States,Tempe,Arizona,85281,West,TEC-AC-10003038,TECHNOLOGY,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,7.16,1,0.2,-0.09,Low,10,2014
3230,CA-2014-154641,2014-08-11,2014-08-16,Standard Class,KL-16645,Ken Lonsdale,Consumer,United States,New York City,New York,10035,East,OFF-ST-10004459,OFFICE SUPPLIES,Storage,Tennsco Single-Tier Lockers,375.34,1,0.0,18.77,Medium,8,2014
3261,CA-2014-151554,2014-11-14,2014-11-15,First Class,CM-11815,Candace McMahon,Corporate,United States,Pasadena,Texas,77506,Central,OFF-PA-10004609,OFFICE SUPPLIES,Paper,Xerox 221,20.74,4,0.2,7.26,Low,11,2014
3262,CA-2014-140662,2014-11-17,2014-11-19,First Class,TS-21205,Thomas Seio,Corporate,United States,San Francisco,California,94109,West,TEC-AC-10001314,TECHNOLOGY,Accessories,Case Logic 2.4GHz Wireless Keyboard,99.98,2,0.0,8.0,Low,11,2014
3263,CA-2014-140662,2014-11-17,2014-11-19,First Class,TS-21205,Thomas Seio,Corporate,United States,San Francisco,California,94109,West,OFF-PA-10003395,OFFICE SUPPLIES,Paper,Xerox 1941,733.95,7,0.0,352.3,High,11,2014
3264,CA-2014-140662,2014-11-17,2014-11-19,First Class,TS-21205,Thomas Seio,Corporate,United States,San Francisco,California,94109,West,OFF-AP-10001242,OFFICE SUPPLIES,Appliances,APC 7 Outlet Network SurgeArrest Surge Protector,241.44,3,0.0,72.43,Medium,11,2014
3266,US-2014-126571,2014-10-11,2014-10-15,Standard Class,JF-15565,Jill Fjeld,Consumer,United States,Philadelphia,Pennsylvania,19120,East,OFF-ST-10003816,OFFICE SUPPLIES,Storage,Fellowes High-Stak Drawer Files,281.9,2,0.2,10.57,Medium,10,2014
3267,US-2014-126571,2014-10-11,2014-10-15,Standard Class,JF-15565,Jill Fjeld,Consumer,United States,Philadelphia,Pennsylvania,19120,East,OFF-EN-10002230,OFFICE SUPPLIES,Envelopes,Airmail Envelopes,201.43,3,0.2,67.98,Medium,10,2014
3268,CA-2014-143840,2014-05-22,2014-05-29,Standard Class,EH-14185,Evan Henry,Consumer,United States,Decatur,Alabama,35601,South,TEC-PH-10002660,TECHNOLOGY,Phones,Nortel Networks T7316 E Nt8 B27,135.98,2,0.0,34.0,Low,5,2014
3269,CA-2014-143840,2014-05-22,2014-05-29,Standard Class,EH-14185,Evan Henry,Consumer,United States,Decatur,Alabama,35601,South,TEC-PH-10003171,TECHNOLOGY,Phones,Plantronics Encore H101 Dual Earpieces�Headset,44.95,1,0.0,12.59,Low,5,2014
3270,CA-2014-115980,2014-07-15,2014-07-19,Standard Class,VW-21775,Victoria Wilson,Corporate,United States,Sioux Falls,South Dakota,57103,Central,TEC-AC-10003709,TECHNOLOGY,Accessories,Maxell 4.7GB DVD-R 5/Pack,2.97,3,0.0,1.31,Low,7,2014
3271,CA-2014-115980,2014-07-15,2014-07-19,Standard Class,VW-21775,Victoria Wilson,Corporate,United States,Sioux Falls,South Dakota,57103,Central,OFF-FA-10000304,OFFICE SUPPLIES,Fasteners,Advantus Push Pins,6.54,3,0.0,2.68,Low,7,2014
3277,CA-2014-102988,2014-04-05,2014-04-09,Second Class,GM-14695,Greg Maxwell,Corporate,United States,Alexandria,Virginia,22304,South,OFF-AR-10004757,OFFICE SUPPLIES,Art,Crayola Colored Pencils,22.96,7,0.0,7.58,Low,4,2014
3278,CA-2014-102988,2014-04-05,2014-04-09,Second Class,GM-14695,Greg Maxwell,Corporate,United States,Alexandria,Virginia,22304,South,TEC-PH-10001615,TECHNOLOGY,Phones,AT&T CL82213,28.99,1,0.0,8.41,Low,4,2014
3279,CA-2014-102988,2014-04-05,2014-04-09,Second Class,GM-14695,Greg Maxwell,Corporate,United States,Alexandria,Virginia,22304,South,OFF-PA-10003349,OFFICE SUPPLIES,Paper,Xerox 1957,12.96,2,0.0,6.35,Low,4,2014
3280,CA-2014-102988,2014-04-05,2014-04-09,Second Class,GM-14695,Greg Maxwell,Corporate,United States,Alexandria,Virginia,22304,South,OFF-AR-10000127,OFFICE SUPPLIES,Art,Newell 321,22.96,7,0.0,6.66,Low,4,2014
3281,CA-2014-102988,2014-04-05,2014-04-09,Second Class,GM-14695,Greg Maxwell,Corporate,United States,Alexandria,Virginia,22304,South,OFF-SU-10002881,OFFICE SUPPLIES,Supplies,Martin Yale Chadless Opener Electric Letter Opener,4164.05,5,0.0,83.28,High,4,2014
3282,US-2014-117170,2014-09-17,2014-09-24,Standard Class,KT-16465,Kean Takahito,Consumer,United States,Raleigh,North Carolina,27604,South,TEC-AC-10001109,TECHNOLOGY,Accessories,Logitech Trackman Marble Mouse,47.98,2,0.2,13.2,Low,9,2014
3283,US-2014-117170,2014-09-17,2014-09-24,Standard Class,KT-16465,Kean Takahito,Consumer,United States,Raleigh,North Carolina,27604,South,OFF-PA-10000682,OFFICE SUPPLIES,Paper,Xerox 1924,4.62,1,0.2,1.68,Low,9,2014
3284,CA-2014-159478,2014-09-30,2014-10-06,Standard Class,MH-17785,Maya Herman,Corporate,United States,New York City,New York,10035,East,FUR-FU-10000221,FURNITURE,Furnishings,"Master Caster Door Stop, Brown",15.24,3,0.0,5.18,Low,9,2014
3285,CA-2014-103702,2014-09-12,2014-09-17,Standard Class,AF-10885,Art Foster,Consumer,United States,Fairfield,Ohio,45014,East,OFF-BI-10002429,OFFICE SUPPLIES,Binders,"Premier Elliptical Ring Binder, Black",63.92,7,0.7,-46.88,Low,9,2014
